caseid,weight,sample,int_date,lang,cregion,state,usr,density,form,q1,q2a,q2b,q2c,q2e,q2f,q2gf1,q2hf2,q3,q4,q5a,q5b,q5c,q6,q7,q8,q9f1,q9f1_code1,q9f1_code2,q9f1_code3,q12a,q12b,q13,q16,q17,q18,q20f1,q21af2,q21bf2,q21cf2,q23,q24a,q24b,q24c,q24d,q24e,q24f,q25,q27,q28,q29,q30,q32,q33,q34,q35,q37,q38,q39,q40,q41,knosct14,knosct15,knosct16,knosct17,knosct18,knosct19,knosct_count,sexz,agerec,educ2,scideg,hisp,racecmb,race3m1,race3m2,race3m3,race3m4,racethn,birth_hisp,usborn,marital,parent,citizen,relig,chr,born,attend,income,reg,party,partyln,ideo,hh1,hh3,eminuse,intmob,ql1,ql1a,qc1
203477,4.42857142857143,2,82114,1,3,45,S,2,2,2,4,3,4,2,4, ,4,2,1,2,2,2,1,2,2, , , , ,9,1,1,2, ,2, ,1,2, ,1,9,1,2,9,2,1,2,1,2,2,2,2,2,9,1,2,1,2,9,1,2,2,3,1,1,1,2,1,57,2, ,2,2,2, , , ,2, ,1,4,2, ,1, ,9,2,1,1,3,2,4,1, ,2,2, , ,2
203486,1.64285714285714,2,81814,1,3,45,S,3,2,2,1,1,3,4,2, ,2,1,1,1,1,1,2,1,2, , , , ,1,1,1,1,1,1, ,1,1, ,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,4,1,1,1,1,1,2,1,3,2,1,6,1,54,6,1,2,3,3, , , ,4, ,2,3,2,1,11,2, ,5,7,1,3,1,3,2,2,1,1, , ,1
203487,3.71428571428571,2,82414,1,1,36,U,5,1,2,3,1,2,4,2,3, ,1,1,2,1,2,3,1,1,1,1, , ,1,1,1,1,1,1,2, , , ,1,2,2,1,1,2,1,2,1,1,1,1,1,1,1,2,2,2,1,2,1,1,2,1,3,2,2,5,1,26,6,2,2,1,1, , , ,1, ,1,6,2, ,5, , ,5,7,2,3,2,4,3,3,1,1, , ,1
203495,2.21428571428571,2,81814,1,3,45,R,2,1,2,2,1,2,3,1,2, ,3,1,1,1,1,2,2,2, , , , ,1,2,2,2, ,2,1, , , ,2,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,3,1,2,2,3,2,2,4,1,47,4, ,2,1,1, , , ,1, ,1,6,2, ,1, ,1,3,6,1,1, ,1,1, ,1,1, , ,1
203512,7.14285714285714,2,82314,2,3,37,S,2,2,1,3,2,2,2,3, ,2,3,1,2,1,1,1,1,2, , , , ,1,1,1,1,1,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,1,1,8,3,2,1,4,1,42,3, ,1,5,7, , , ,3,3, ,1,2,2,13, ,2,4,2,3,3,2,4,3,2,1,1, , ,2
203519,20.5,2,82214,1,1,42,S,4,1,9,2,1,3,2,1,3, ,2,1,1,1,1,1,1,1,1,6, , ,1,1,2,1,2,1,3, , , ,2,1,1,1,1,1,1,2,1,1,2,2,1,2,1,1,4,1,2,2,3,1,2,1,2,2,1,5,1,62,5, ,2,2,2, , , ,2, ,1,3,2, ,1, ,1,4,3,1,3,9,3,1, ,1,1, , ,2
203555,21.2857142857143,2,82314,2,1,36,S,3,1,2,2,1,3,2,3,3, ,3,1,1,1,1,1,2,2, , , , ,1,1,1,2, ,2,2, , , ,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2,2,2,1,2,9,3,1,9,2,9,1,1,2,34,2, ,1,9,9, , , ,3,3, ,2,1,2,2, ,2,3,10,3,2, ,2,5,2,1,2, , ,2
203570,3.92857142857143,2,82114,1,3,51,U,4,1,2,2,2,2,2,2,2, ,2,1,1,1,1,2,1,2, , , , ,1,1,2,1,1,1,3, , , ,2,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,3,1,2,1,2,1,8,1,3,2,1,5,1,40,8,2,2,1,1, , , ,1, ,1,6,2, ,2, ,2,4,3,2,3,1,2,1, ,1,1, , ,2
203609,11.0714285714286,2,81814,1,1,36,R,2,2,2,3,2,2,4,2, ,4,2,1,1,1,1,1,1,2, , , , ,1,1,1,1,1,1, ,1,2, ,2,1,1,1,1,1,1,2,1,1,2,2,1,2,1,1,2,2,2,1,3,3,2,1,3,1,1,4,1,36,4, ,2,1,1, , , ,1, ,1,1,1, ,12, , ,6,8,1,1, ,3,4,2,1,1, , ,1
203651,3.5,2,81814,1,3,13,S,4,1,2,2,2,2,4,2,2, ,4,1,1,1,1,2,2,2, , , , ,2,2,2,1,2,2,3, , , ,2,1,1,1,1,1,1,2,1,2,2,2,1,2,2,1,4,2,2,1,1,1,2,2,3,2,1,5,1,58,8,2,2,1,1, , , ,1, ,1,1,2, ,1, ,2,4,9,1,1, ,2,3,3,1,1, , ,1
203686,2.64285714285714,2,81814,1,3,24,S,4,2,1,2,1,3,4,3, ,3,3,1,2,1,9,9,2,2, , , , ,1,1,1,1,2,1, ,1,2, ,1,1,1,1,1,1,1,1,1,2,1,2,2,2,9,2,4,1,1,1,1,1,2,1,3,2,1,6,1,30,8,2,2,1,1, , , ,1, ,1,6,2, ,5, , ,1,3,1,3,1,3,1, ,1,1, , ,2
203717,22.6428571428571,2,81814,1,2,39,S,4,1,2,2,2,3,4,3,2, ,2,2,2,2,1,1,2,2, , , , ,2,2,2,9, ,1,1, , , ,2,1,2,2,2,1,1,1,1,9,9,1,1,2,2,2,1,2,2,1,1,1,2,1,3,2,1,6,1,30,8,2,9,9,9, , , ,9, ,1,1,1, ,1, ,1,1,10,3,3,9,9,4,2,1,1, , ,2
203729,5,2,81814,1,3,48,U,5,2,1,4,2,4,3,3, ,4,1,1,2,2,1,1,1,1, , , , ,2,1,2,2, ,1, ,1,1, ,1,2,1,1,2,2,1,2,2,2,1,2,1,2,2,9,4,2,2,2,2,1,2,1,3,2,3,5,1,23,5, ,2,4,1,2, , ,4, ,2,1,2,1,99,9, ,1,7,1,2, ,1,2,2,1,1, , ,1
203744,1.85714285714286,2,82114,1,3,48,S,5,1,2,1,3,4,4,1,1, ,2,1,1,1,1,1,1,1,9,99, , ,1,1,2,2, ,9,3, , , ,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1,8,9,2,8,2,1,68,4, ,2,1,1, , , ,1, ,1,1,2, ,1, ,1,4,8,1,3,1,1,2,2,1,2, , ,1
203755,3.57142857142857,2,82314,1,3,48,U,5,2,1,3,3,3,4,9, ,3,3,2,2,1,1,2,1,2, , , , ,1,1,1,1,9,1, ,2, ,1,9,1,2,1,2,1,1,2,1,1,1,1,2,1,1,2,2,1,1,2,3,2,1,1,1,1,3,1,2,55,3, ,2,2,2, , , ,2, ,1,6,1, ,1, ,9,1,5,9,2, ,2,8,5,1,1, , ,1
203762,7.57142857142857,2,82114,1,3,28,U,2,2,1,2,2,4,2,3, ,3,4,1,1,1,9,1,2,2, , , , ,1,1,2,1,1,2, ,2, ,1,9,1,2,1,2,1,2,2,1,1,1,1,2,2,2,2,4,2,2,1,3,8,2,2,3,1,3,2,2,25,3, ,2,2,2, , , ,2, ,1,6,1, ,12, , ,2,1,1,2, ,3,3,2,2,2, , ,1
203773,1.92857142857143,2,82114,1,3,48,U,5,2,2,2,1,1,3,1, ,3,1,1,1,1,1,3,2,2, , , , ,1,1,1,1,1,1, ,1,1, ,1,1,2,2,2,1,2,2,1,2,1,1,1,2,2,2,1,2,2,2,3,1,2,1,3,2,1,6,1,64,8,1,2,1,1, , , ,1, ,1,1,2, ,2, ,2,2,9,1,2, ,4,2,2,1,1, , ,1
203776,5.35714285714286,2,81814,1,3,22,S,1,2,2,3,1,3,3,3, ,3,2,2,2,9,2,2,1,2, , , , ,2,1,1,1,1,2, ,1,2, ,2,1,1,1,1,1,1,9,1,1,1,1,2,1,1,2,3,2,2,1,2,2,1,2,1,1,1,1,1,65,2, ,2,2,2, , , ,2, ,1,3,2, ,2, ,1,3,2,1,3,2,4,2,2,2,2, , ,2
203778,10.1428571428571,2,81814,1,2,29,S,3,1,2,2,2,3,4,4,2, ,2,1,1,1,1,1,1,2, , , , ,2,2,2,1,2,1,1, , , ,1,2,2,1,1,1,1,2,1,2,2,2,2,2,1,1,3,1,2,2,3,1,2,1,3,2,1,6,2,32,8,2,2,1,1, , , ,1, ,1,1,1, ,13, ,2,3,6,1,1, ,3,4,2,1,1, , ,2
203780,4.71428571428571,2,82114,1,3,40,U,4,2,1,3,3,3,4,3, ,4,2,9,1,2,1,2,2,2, , , , ,1,1,1,1,1,1, ,1,2, ,1,2,2,2,1,2,1,1,1,2,2,2,2,1,1,2,2,2,2,2,3,1,1,1,1,2,1,4,1,60,5, ,1,5,7, , , ,3,3, ,1,2,1,12, , ,4,4,2,3,2,4,2,2,2,1, , ,1
203782,4.64285714285714,2,82214,1,3,48,S,5,2,2,2,2,4,3,4, ,3,1,1,2,1,2,1,1,1, , , , ,1,1,2,1,1,1, ,1,1, ,1,2,2,2,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,1,3,2,2,1,2,2,4,3,1,19,4, ,2,3,3, , , ,4, ,1,6,2, ,2, ,2,5,10,3,3,2,4,2,2,1,2, , ,1
203804,1.21428571428571,2,81914,1,3,12,U,3,2,2,3,2,2,3,1, ,2,2,2,1,1,1,2,2,1, , , , ,1,1,1,1,2,1, ,2, ,1,2,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,4,1,1,2,3,1,2,1,3,2,1,6,1,67,6,2,2,1,1, , , ,1, ,1,1,2, ,1, ,2,4,6,1,3,1,2,2,2,1,1, , ,1
203820,3.14285714285714,2,81814,1,3,22,S,4,1,2,1,1,2,1,2,2, ,1,1,1,1,1,1,2,2, , , , ,1,1,1,2, ,1,2, , , ,2,1,2,2,2,2,1,2,1,1,1,1,2,1,1,2,1,2,1,1,3,1,2,2,1,2,3,3,2,60,3, ,2,2,2, , , ,2, ,1,6,1, ,1, ,1,1,1,1,2, ,2,4,4,1,1, , ,1
203823,3.07142857142857,2,81814,1,3,48,U,5,2,1,2,9,9,9,9, ,9,4,1,2,1,1,1,1,2, , , , ,9,2,9,2, ,9, ,1,2, ,9,1,2,1,1,1,2,2,2,2,1,9,9,2,1,2,1,2,2,2,3,2,8,8,1,8,3,0,1,59,5, ,2,2,2, , , ,2, ,1,1,2, ,1, ,1,1,2,1,2, ,3,3,3,1,1, , ,2
203832,4.64285714285714,2,81814,1,3,48,S,3,2,2,2,2,2,3,2, ,4,3,1,1,1,2,2,2,1, , , , ,1,2,2,1,1,1, ,1,1, ,1,1,9,2,1,2,2,2,1,2,1,2,2,2,1,2,4,2,2,2,3,1,1,1,3,2,1,5,1,18,3, ,2,1,1, , , ,1, ,1,6,2, ,2, ,1,1,7,1,1, ,4,4,4,1,1, , ,2
203844,2.14285714285714,2,81814,1,3,48,U,5,2,2,1,1,2,4,1, ,1,1,1,1,1,1,1,2,2, , , , ,1,1,2,1,2,1, ,2, ,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,1,3,1,2,1,3,2,1,6,1,51,8,2,1,4,1,7, , ,3,1, ,1,1, ,2, ,1,2,9,1,1, ,2,6,5,1,1, , ,1
203845,1.57142857142857,2,82314,1,3,1,S,2,2,1,1,2,2,4,4, ,4,1,1,1,1,1,2,2,2, , , , ,1,1,1,1,1,1, ,1,1, ,1,1,1,1,1,1,2,2,1,1,2,2,1,2,1,1,4,1,1,2,1,1,2,1,3,2,1,6,1,60,8,1,2,3,3, , , ,4, ,2,1,2,1,8, , ,6,5,1,2, ,4,2,2,1,1, , ,1
203853,1.28571428571429,2,81814,1,3,48,U,4,2,9,2,2,3,3,3, ,3,2,1,2,1,1,1,2,2, , , , ,1,1,1,1,2,2, ,1,1, ,1,1,2,9,1,9,1,1,1,1,1,1,9,2,2,2,2,2,2,2,3,1,2,1,3,2,1,6,2,63,6,2,2,1,1, , , ,1, ,1,1,2, ,12, , ,4,6,1,2, ,4,2,2,1,1, , ,1
203861,5.71428571428571,2,82114,1,3,48,U,2,2,1,2,1,1,1,2, ,1,2,1,1,1,1,1,1,2, , , , ,1,1,1,1,2,2, ,1,1, ,1,2,2,1,1,1,1,2,1,2,2,2,1,2,2,1,4,1,2,2,3,3,1,1,2,3,2,1,1,31,3, ,1,5,7, , , ,3,3, ,2,2,2,2, ,2,4,5,3,3,9,5,2,3,1,1, , ,2
203867,4.5,2,81814,1,3,51,S,3,2,2,2,1,4,3,4, ,3,1,1,1,1,1,2,2,2, , , , ,1,1,1,2, ,1, ,2, ,2,2,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,4,1,1,2,3,1,2,1,3,2,1,6,1,60,8,1,2,1,1, , , ,1, ,1,1,2, ,1, ,2,4,10,1,1, ,2,2,2,1,1, , ,1
203870,2.57142857142857,2,81814,1,2,17,U,3,2,2,3,1,2,4,4, ,4,2,1,1,1,1,9,2,2, , , , ,1,1,1,1,1,1, ,2, ,2,1,2,1,9,1,2,1,2,1,1,1,1,1,2,1,2,3,2,1,2,3,1,2,1,1,2,1,5,1,25,6,2,2,4,2,4, , ,4, ,2,6,2,1,12, , ,5,9,1,2, ,3,3,3,1,2, , ,2
203874,2.92857142857143,2,81814,1,3,1,S,3,1,2,2,3,2,4,4,2, ,1,1,1,1,1,2,1,1,1,2, , ,2,2,2,1,9,2,1, , , ,2,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,3,1,2,2,2,1,2,1,1,2,1,5,1,50,8,1,2,1,1, , , ,1, ,1,5,2, ,1, ,2,4,10,1,1, ,2,1, ,1,1, , ,9
203892,5.07142857142857,2,81814,1,3,12,S,4,1,2,1,3,3,2,1,2, ,2,1,2,2,2,1,1,1,1,50, , ,1,1,1,2, ,1,2, , , ,2,2,1,1,1,1,2,1,2,1,2,1,2,2,2,2,1,2,1,1,3,1,2,2,3,2,1,5,2,42,5, ,2,2,2, , , ,2, ,2,1,2,2,1, ,1,4,3,3,2, ,3,4,3,1,1, , ,2
203899,1.07142857142857,2,82414,1,2,17,S,5,1,2,2,1,2,4,4,1, ,1,1,2,1,2,1,2,2, , , , ,1,1,1,1,2,1,2, , , ,1,1,1,2,2,2,1,2,1,2,1,1,1,2,1,2,1,2,2,1,3,1,2,1,3,2,1,6,1,70,7,1,2,1,1, , , ,1, ,1,3,2, ,12, , ,4,9,1,3,2,3,1, ,1,1, , ,1
203903,1.21428571428571,2,81814,1,3,48,S,5,1,2,3,2,1,3,1,2, ,2,1,1,1,1,2,2,2, , , , ,1,1,1,1,2,1,3, , , ,2,1,9,1,1,1,1,2,2,2,1,1,1,2,2,2,1,2,2,1,3,1,8,8,3,1,8,2,2,78,5, ,2,1,1, , , ,1, ,1,5,2, ,1, ,9,3,10,1,1, ,2,1, ,2,2, , ,1
203910,2.78571428571429,2,81814,1,3,24,S,4,2,1,1,1,1,4,2, ,4,1,1,1,1,1,9,2,2, , , , ,1,1,1,1,1,1, ,1,1, ,1,1,1,9,1,1,1,2,1,1,1,9,1,1,1,1,4,1,1,9,3,1,2,1,3,2,1,6,1,32,8,1,2,1,1, , , ,1, ,1,1,2, ,99,2, ,4,9,1,3,2,2,2,2,1,1, , ,2
203922,1.92857142857143,2,82214,1,2,17,U,5,1,1,2,3,2,3,2,1, ,1,1,1,1,1,1,2,2, , , , ,1,1,1,1,1,1,2, , , ,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,2,1,1,2,1,3,1,2,1,3,2,1,6,1,45,8,1,2,3,3, , , ,4, ,2,1,1,1,8, , ,3,9,1,3,9,3,3,2,1,1, , ,1
203930,5.14285714285714,2,81814,1,3,22,S,3,1,9,3,1,9,3,3,2, ,2,1,1,1,3,1,2,2, , , , ,1,1,1,1,2,1,1, , , ,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,4,1,1,1,3,3,1,1,1,2,1,3,1,18,3, ,2,1,1, , , ,1, ,1,6,2, ,13, ,2,3,10,1,3,2,3,4,3,1,1, , ,2
203935,3.85714285714286,2,82114,1,2,17,U,5,1,1,1,1,1,1,1,1, ,1,1,1,1,1,1,2,1,9,99, , ,2,2,1,1,1,2,3, , , ,2,1,2,2,1,2,2,2,9,1,2,1,2,1,2,1,1,1,1,1,3,3,2,4,1,3,9,1,1,61,3, ,1,2,2, , , ,3,1, ,1,2, ,1, ,2,2,1,1,1, ,4,1, ,2,2, , ,2
203941,1.07142857142857,2,82414,1,3,22,S,2,1,2,1,1,1,1,1,1, ,2,1,1,1,1,2,1,1,1,2,1, ,1,1,1,2, ,1,1, , , ,1,1,1,1,1,1,2,2,1,1,2,1,1,2,9,1,1,2,2,1,3,1,1,4,2,2,1,3,2,66,6,2,2,1,1, , , ,1, ,1,1,2, ,1, ,1,2,7,3,2, ,2,2,2,1,1, , ,1
203958,5.42857142857143,2,82114,1,3,48,U,4,1,2,2,1,3,2,1,2, ,1,1,2,1,9,3,2,2, , , , ,1,1,2,1,1,1,2, , , ,1,2,9,1,1,2,2,2,1,2,1,1,1,9,1,9,1,2,2,2,3,1,2,1,3,2,1,6,2,21,3, ,1,1,1, , , ,3,1, ,1,1, ,12, , ,4,4,3,3,9,3,5,2,1,1, , ,2
203963,3,2,81814,1,3,48,U,3,2,1,2,1,2,2,2, ,2,2,1,2,1,1,2,2,2, , , , ,1,1,2,2, ,1, ,1,2, ,2,1,1,2,2,1,2,2,2,1,1,1,2,2,2,1,2,1,2,1,1,1,2,1,3,1,1,5,1,34,6,2,2,1,1, , , ,1, ,1,1,1, ,2, ,2,3,8,1,1, ,2,4,2,1,1, , ,2
203992,14.1428571428571,2,81814,1,3,22,R,2,2,2,2,1,3,3,2, ,3,2,1,1,1,2,2,2,1, , , , ,1,1,1,2, ,1, ,2, ,2,1,1,1,1,1,1,2,1,1,2,1,2,1,2,1,1,2,2,2,1,3,1,2,1,3,2,1,6,1,41,3, ,2,1,1, , , ,1, ,1,1,1, ,1, ,2,3,8,1,3,1,3,5,3,1,1, , ,1
203998,2.57142857142857,2,81914,1,3,22,U,4,1,2,4,2,2,3,4,4, ,1,2,2,1,1,2,1,2, , , , ,2,2,1,1,9,2,3, , , ,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,9,3,3,8,8,3,1,3,1,2,75,5, ,2,4,4, , , ,4, ,1,1,2, ,2, ,2,1,4,1,2, ,2,4,4,1,1, , ,1
204003,1,2,81814,1,3,5,R,1,1,2,1,1,2,4,2,2, ,1,1,1,1,2,2,1,2, , , , ,1,1,1,1,1,1,2, , , ,1,9,2,2,1,2,9,1,9,2,1,1,2,2,1,2,3,2,2,1,1,1,1,1,1,8,8,2,2,73,8,2,2,1,1, , , ,1, ,1,1,2, ,1, ,2,1,7,1,2, ,4,2,2,1,1, , ,1
204013,9.57142857142857,2,81814,1,2,55,U,5,2,1,3,3,3,4,3, ,4,2,1,1,1,1,1,1,2, , , , ,1,1,1,1,1,1, ,1,1, ,1,1,2,2,1,2,1,2,1,1,1,2,2,2,1,1,2,1,2,1,1,1,2,1,3,2,1,6,2,30,6,2,2,1,1, , , ,1, ,1,1,1, ,10, , ,6,4,1,2, ,4,5,2,1,1, , ,2
204016,4.78571428571429,2,81814,1,2,18,U,5,1,2,2,1,2,2,2,1, ,3,1,2,1,2,1,2,2, , , , ,2,2,1,2, ,2,3, , , ,2,1,2,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,3,2,1,5,2,40,6,2,2,1,1, , , ,1, ,1,1,1, ,1, ,1,2,8,1,1, ,2,5,2,1,2, , ,1
204018,11.5,2,81914,1,2,39,S,3,1,1,1,1,2,2,1,1, ,4,1,1,1,2,2,1,1,1,2, , ,1,1,1,1,1,1,2, , , ,2,2,1,1,1,1,1,1,1,1,1,2,1,2,1,2,4,1,1,2,3,3,1,1,3,2,1,4,2,18,2, ,2,1,1, , , ,1, ,1,6,2, ,2, ,2,4,8,3,2, ,3,5,4,1,1, , ,1
204030,3.92857142857143,2,81814,1,3,48,S,5,1,2,3,2,2,3,3,2, ,2,1,2,1,9,2,1,2, , , , ,1,1,1,1,2,1,9, , , ,1,2,2,2,1,2,2,2,9,2,1,2,1,2,1,1,3,1,2,2,3,1,2,1,3,2,1,6,2,27,6,2,2,1,1, , , ,1, ,1,6,2, ,1, ,2,2,10,1,3,9,3,3,3,1,1, , ,1
204057,3.42857142857143,2,81814,1,1,36,S,3,2,2,2,2,3,4,2, ,2,1,1,2,1,3,1,2,2, , , , ,1,1,2,1,2,1, ,1,2, ,1,1,2,2,2,1,2,1,1,2,1,2,3,2,2,2,1,2,2,3,1,1,1,1,3,2,1,5,2,67,8,1,1,1,1, , , ,3,3, ,1,2,1,99,1,2,2,5,1,3,9,3,2,2,1,1, , ,1
204063,1.28571428571429,2,82314,1,3,48,U,3,2,1,2,2,3,3,2, ,4,1,1,1,1,1,2,1,1, , , , ,1,1,1,1,1,1, ,1,1, ,1,1,2,2,9,2,9,2,1,2,9,9,1,2,2,2,1,2,1,2,3,1,2,1,3,3,1,5,1,54,8,2,2,1,1, , , ,1, ,1,1,2, ,9, , ,6,10,1,2, ,5,2,2,1,1, , ,1
204069,29.2857142857143,2,81814,1,3,40,S,1,2,2,3,3,3,3,3, ,2,4,1,1,1,1,1,1,2, , , , ,1,2,1,2, ,2, ,1,2, ,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,4,1,1,1,3,1,1,4,2,2,2,2,2,37,3, ,2,1,1, , , ,1, ,1,1,2, ,1, ,1,5,5,3,3,2,4,2,2,1,1, , ,2
204071,6.57142857142857,2,82214,1,3,37,S,3,1,2,4,1,4,4,4,4, ,1,9,2,1,2,3,2,2, , , , ,1,9,1,1,2,9,2, , , ,2,2,2,2,2,2,2,1,9,2,1,1,2,9,9,2,1,2,2,1,1,1,2,1,1,2,1,5,1,39,4, ,9,9,9, , , ,9, ,1,6,9, ,13, ,9,5,10,9,3,9,1,9,9,1,1, , ,9
204084,5.42857142857143,2,82414,1,1,34,S,5,2,2,3,9,4,4,4, ,4,2,2,2,2,1,1,1,9, , , , ,2,2,2,1,1,1, ,1,1, ,1,1,2,2,9,2,2,1,2,2,1,1,2,2,2,2,3,2,1,1,3,1,2,1,3,2,4,5,1,50,3, ,2,2,2, , , ,2, ,1,1,1, ,12, , ,5,1,1,2, ,4,7,4,1,1, , ,2
204133,10.7857142857143,2,81814,1,3,10,S,4,1,2,4,2,4,3,4,4, ,3,2,2,2,2,1,1,2, , , , ,2,1,1,2, ,1,2, , , ,1,1,2,1,9,2,2,2,2,1,2,2,1,2,1,2,1,2,1,1,3,1,2,1,1,2,8,4,2,25,4, ,2,2,2, , , ,2, ,1,6,2, ,13, ,1,1,3,1,2, ,3,3,3,1,1, , ,1
204158,1.5,2,81814,1,3,24,U,4,1,2,1,1,2,2,2,1, ,2,1,1,1,2,1,1,1,1,2, , ,1,1,2,1,1,1,1, , , ,2,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,3,1,2,1,1,1,2,1,3,2,1,6,1,37,6,2,2,1,1, , , ,1, ,1,1,1, ,2, ,2,3,9,1,1, ,3,5,2,1,1, , ,1
204168,6.85714285714286,2,82114,1,3,24,S,4,2,9,2,2,2,2,2, ,3,3,1,1,1,1,2,1,2, , , , ,9,9,2,1,2,1, ,3, , ,1,2,2,9,1,1,1,2,1,2,1,2,1,2,2,2,4,2,2,1,1,1,2,1,3,2,2,5,2,46,5, ,2,1,1, , , ,1, ,1,1,2, ,2, ,2,4,7,1,2, ,4,6,5,1,1, , ,1
204174,9,2,81814,1,3,13,U,4,2,1,2,1,3,2,3, ,3,3,1,1,1,1,2,1,2, , , , ,1,1,1,1,1,1, ,2, ,1,2,2,2,2,1,2,1,1,1,2,1,2,1,2,1,1,4,1,9,2,3,1,2,1,3,2,1,6,2,33,6,2,2,1,1, , , ,1, ,1,1,2, ,10, , ,4,8,1,2, ,3,2,2,1,1, , ,2
204185,3.57142857142857,2,81814,1,2,18,U,5,2,1,3,1,3,4,4, ,4,1,1,2,1,1,2,1,2, , , , ,1,1,2,1,1,1, ,1,2, ,1,1,2,2,1,2,2,1,1,2,1,1,2,1,1,2,1,2,1,2,3,1,2,1,3,2,1,6,1,32,3, ,2,1,1, , , ,1, ,1,2,2, ,12, , ,6,3,3,3,1,3,2,2,1,2, , ,1
204186,2.78571428571429,2,81814,1,1,9,S,4,1,2,1,1,2,2,1,2, ,1,1,1,1,1,2,2,2, , , , ,1,1,1,1,2,1,2, , , ,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,9,2,1,3,1,2,1,3,2,1,6,1,65,8,2,2,1,1, , , ,1, ,1,1,2, ,2, ,2,4,8,1,2, ,3,2,2,1,2, , ,1
204189,4.92857142857143,2,82114,1,1,34,S,5,2,9,2,3,2,3,3, ,3,3,1,2,1,1,1,1,2, , , , ,1,1,1,1,1,1, ,1,1, ,1,2,2,2,1,2,2,2,2,2,1,1,1,2,1,2,3,1,2,1,3,1,2,1,3,2,1,6,2,20,3, ,2,1,1, , , ,1, ,2,6,2,2,1, ,2,6,10,1,2, ,4,5,3,1,1, , ,1
204202,3.21428571428571,2,81814,1,3,12,S,4,2,1,3,1,2,3,1, ,4,1,1,2,1,1,1,1,2, , , , ,1,1,1,1,2,1, ,1,1, ,1,2,2,9,1,2,1,2,1,2,1,1,2,2,2,1,2,2,2,2,3,1,2,1,2,2,1,5,2,38,7,2,1,5,7, , , ,3,3, ,1,1,1,12, , ,6,7,1,3,2,3,5,3,1,1, , ,1
204249,17.7857142857143,2,82314,1,4,4,S,1,2,2,2,2,3,3,4, ,3,2,1,2,1,3,2,1,2, , , , ,1,1,2,1,1,1, ,1,1, ,2,2,1,2,1,1,1,2,1,2,2,2,1,2,1,2,2,2,2,2,3,1,2,1,3,2,1,6,1,47,3, ,2,1,1, , , ,1, ,1,1,1, ,12, , ,5,7,1,2, ,3,4,2,1,1, , ,1
204254,5.35714285714286,2,81814,1,4,6,U,5,2,1,3,4,3,1,3, ,3,4,9,2,9,1,2,9,9, , , , ,2,1,2,1,1,1, ,1,1, ,1,2,2,2,1,1,1,2,1,2,2,1,2,2,2,2,4,2,2,2,3,3,1,1,1,1,3,1,1,18,3, ,1,2,2, , , ,3,1, ,6,2, ,12, , ,2,3,3,4,9,4,1, ,2,2, , ,2
204270,2.07142857142857,2,81814,1,4,6,S,3,1,1,4,1,2,4,1,2, ,2,1,1,1,1,1,2,2, , , , ,1,1,1,1,2,1,2, , , ,1,2,2,2,1,1,2,1,1,2,1,1,1,1,1,1,3,1,2,1,3,1,2,1,3,2,1,6,1,35,6,2,2,1,1, , , ,1, ,2,1,1,1,4, ,2,4,8,1,2, ,3,3,2,1,1, , ,1
204279,1.57142857142857,2,81914,1,4,4,S,3,1,1,2,1,2,2,1,3, ,1,1,1,1,1,1,1,1,1,98, , ,1,1,1,2, ,1,1, , , ,1,1,2,9,1,2,1,2,1,1,1,1,2,2,1,1,3,1,1,1,3,1,2,1,3,2,1,6,1,48,6,2,2,1,1, , , ,1, ,1,4,1, ,1, ,2,5,8,1,3,1,3,5,1,1,1, , ,1
204290,11.0714285714286,2,81814,1,1,25,U,5,1,2,3,3,4,3,4,2, ,4,1,2,1,1,1,1,2, , , , ,1,1,1,1,1,1,2, , , ,1,2,2,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,3,1,2,1,2,2,1,5,2,26,4, ,2,1,1, , , ,1, ,1,6,1, ,12, , ,6,4,3,2, ,5,2,1,1,1, , ,2
